u,v,l1,l2
152,390,1,0
152,391,1,6
152,393,1,9
152,394,1,2
152,397,1,8
152,398,1,5
152,401,1,2
152,405,1,9
152,406,1,9
152,407,1,4
152,408,1,3
152,411,1,8
152,414,1,8
152,416,1,6
152,418,1,4
152,419,1,9
152,420,1,6
152,421,1,2
152,422,1,5
152,423,1,0
152,424,1,2
152,425,1,4
152,426,1,5
152,427,1,2
152,428,1,3
152,431,1,7
152,433,1,7
152,440,1,7
152,441,1,1
152,447,1,7
152,449,1,2
152,456,1,8
152,460,1,6
152,462,1,6
152,464,1,0
152,466,1,4
152,467,1,4
152,468,1,3
152,469,1,5
152,470,1,9
152,471,1,8
152,473,1,5
152,476,1,6
152,477,1,5
152,478,1,0
152,479,1,9
152,481,1,0
152,484,1,1
152,486,1,2
152,488,1,5
152,492,1,4
152,496,1,2
152,497,1,7
152,498,1,1
152,500,1,1
152,501,1,9
152,503,1,4
152,504,1,9
152,506,1,7
152,507,1,0
152,508,1,9
152,509,1,8
152,513,1,6
152,515,1,7
152,520,1,8
152,522,1,1
152,524,1,1
152,526,1,4
152,527,1,5
152,529,1,9
152,531,1,3
152,536,1,1
152,538,1,7
152,539,1,4
152,540,1,8
152,544,1,4
152,545,1,4
152,549,1,4
153,154,3,2
153,156,3,4
153,157,3,0
153,161,3,6
153,162,3,3
153,164,3,7
153,165,3,8
153,166,3,6
153,167,3,8
153,168,3,2
153,169,3,0
153,171,3,8
153,174,3,6
153,175,3,2
153,176,3,0
153,179,3,8
153,181,3,8
153,185,3,7
153,187,3,7
153,189,3,0
153,191,3,4
153,192,3,9
153,193,3,5
153,194,3,5
153,195,3,5
153,197,3,1
153,198,3,4
153,203,3,6
153,204,3,6
153,205,3,4
153,206,3,1
153,208,3,0
153,210,3,7
153,211,3,5
153,212,3,6
153,214,3,9
153,215,3,1
153,217,3,9
153,220,3,6
153,224,3,4
153,225,3,8
153,226,3,8
153,227,3,8
153,228,3,4
153,229,3,9
153,231,3,3
153,232,3,2
153,236,3,1
153,237,3,7
153,238,3,2
153,240,3,2
153,241,3,1
153,244,3,7
153,245,3,8
153,246,3,1
153,248,3,7
153,249,3,8
153,250,3,2
153,255,3,8
153,256,3,4
153,258,3,4
153,259,3,9
153,264,3,7
153,266,3,7
153,267,3,1
153,268,3,6
153,269,3,7
153,270,3,0
153,271,3,6
153,272,3,4
153,276,3,3
153,277,3,7
153,282,3,8
153,283,3,3
153,284,3,7
153,286,3,4
153,289,3,6
153,290,3,5
153,294,3,0
153,295,3,4
153,298,3,5
153,300,3,4
153,301,3,2
153,303,3,5
153,304,3,1
153,305,3,3
153,307,3,3
153,309,3,3
153,310,3,1
153,311,3,8
153,315,3,1
153,321,3,7
153,322,3,4
153,323,3,3
153,326,3,7
153,327,3,2
153,329,3,5
153,331,3,0
153,332,3,8
153,333,3,4
153,336,3,6
153,340,3,5
153,342,3,4
153,346,3,7
153,348,3,8
153,349,3,8
153,350,3,7
153,351,3,7
153,352,3,6
153,354,3,3
153,355,3,0
153,357,3,1
153,358,3,8
153,359,3,3
153,360,3,1
153,366,3,3
153,367,3,5
153,369,3,0
153,372,3,0
153,374,3,8
153,375,3,4
153,376,3,9
153,378,3,5
153,383,3,0
153,386,3,0
153,388,3,5
153,389,3,1
153,390,3,0
153,391,3,6
153,392,3,3
153,395,3,3
153,396,3,9
153,400,3,9
153,402,3,6
153,403,3,8
153,405,3,9
153,407,3,4
153,408,3,3
153,409,3,3
153,410,3,0
153,411,3,8
153,412,3,0
153,416,3,6
153,417,3,4
153,423,3,0
153,424,3,2
153,425,3,4
153,427,3,2
153,430,3,1
153,432,3,0
153,434,3,0
153,439,3,6
153,440,3,7
153,441,3,1
153,442,3,9
153,445,3,1
153,446,3,4
153,448,3,8
153,450,3,7
153,451,3,3
153,452,3,6
153,453,3,2
153,454,3,0
153,456,3,8
153,458,3,4
153,460,3,6
153,462,3,6
153,463,3,5
153,466,3,4
153,467,3,4
153,468,3,3
153,469,3,5
153,470,3,9
153,472,3,6
153,473,3,5
153,475,3,1
153,476,3,6
153,477,3,5
153,478,3,0
153,479,3,9
153,481,3,0
153,484,3,1
153,486,3,2
153,487,3,0
153,491,3,4
153,493,3,8
153,494,3,9
153,495,3,9
153,496,3,2
153,497,3,7
153,498,3,1
153,500,3,1
153,504,3,9
153,507,3,0
153,508,3,9
153,511,3,5
153,512,3,5
153,513,3,6
153,516,3,2
153,518,3,2
153,519,3,8
153,521,3,8
153,522,3,1
153,525,3,0
153,527,3,5
153,528,3,7
153,530,3,3
153,531,3,3
153,532,3,3
153,533,3,9
153,535,3,9
153,536,3,1
153,538,3,7
153,541,3,9
153,542,3,8
153,543,3,5
153,544,3,4
153,545,3,4
153,546,3,5
153,548,3,6
154,156,2,4
154,157,2,0
154,161,2,6
154,163,2,1
154,164,2,7
154,165,2,8
154,166,2,6
154,167,2,8
154,168,2,2
154,171,2,8
154,172,2,0
154,173,2,6
154,174,2,6
154,175,2,2
154,177,2,0
154,178,2,8
154,179,2,8
154,180,2,2
154,182,2,1
154,184,2,1
154,185,2,7
154,187,2,7
154,188,2,8
154,189,2,0
154,190,2,0
154,191,2,4
154,192,2,9
154,196,2,3
154,197,2,1
154,198,2,4
154,200,2,6
154,204,2,6
154,205,2,4
154,206,2,1
154,208,2,0
154,209,2,3
154,210,2,7
154,212,2,6
154,214,2,9
154,215,2,1
154,217,2,9
154,218,2,7
154,219,2,4
154,221,2,7
154,223,2,1
154,225,2,8
154,226,2,8
154,227,2,8
154,228,2,4
154,229,2,9
154,231,2,3
154,232,2,2
154,233,2,2
154,234,2,8
154,235,2,9
154,236,2,1
154,238,2,2
154,240,2,2
154,242,2,2
154,243,2,4
154,245,2,8
154,246,2,1
154,247,2,9
154,249,2,8
154,250,2,2
154,251,2,1
154,256,2,4
154,257,2,8
154,258,2,4
154,259,2,9
154,260,2,1
154,261,2,1
154,262,2,5
154,263,2,3
154,264,2,7
154,265,2,7
154,266,2,7
154,269,2,7
154,270,2,0
154,271,2,6
154,272,2,4
154,274,2,3
154,275,2,5
154,277,2,7
154,279,2,9
154,281,2,7
154,286,2,4
154,288,2,4
154,290,2,5
154,291,2,9
154,292,2,6
154,293,2,3
154,294,2,0
154,298,2,5
154,299,2,1
154,300,2,4
154,302,2,3
154,306,2,2
154,308,2,0
154,309,2,3
154,310,2,1
154,313,2,3
154,317,2,0
154,318,2,0
154,319,2,5
154,321,2,7
154,323,2,3
154,324,2,1
154,327,2,2
154,328,2,3
154,329,2,5
154,330,2,0
154,333,2,4
154,334,2,9
154,337,2,9
154,338,2,2
154,339,2,5
154,342,2,4
154,343,2,8
154,346,2,7
154,347,2,8
154,350,2,7
154,351,2,7
154,352,2,6
154,358,2,8
154,359,2,3
154,360,2,1
154,361,2,4
154,366,2,3
154,367,2,5
154,368,2,4
154,369,2,0
154,372,2,0
154,374,2,8
154,376,2,9
154,380,2,4
154,382,2,1
154,383,2,0
154,384,2,4
154,385,2,4
154,386,2,0
154,387,2,6
154,388,2,5
154,390,2,0
154,391,2,6
154,392,2,3
154,393,2,9
154,399,2,9
154,403,2,8
154,404,2,8
154,405,2,9
154,406,2,9
154,407,2,4
154,408,2,3
154,409,2,3
154,412,2,0
154,413,2,7
154,414,2,8
154,415,2,9
154,417,2,4
154,418,2,4
154,419,2,9
154,422,2,5
154,425,2,4
154,427,2,2
154,428,2,3
154,429,2,1
154,431,2,7
154,432,2,0
154,434,2,0
154,436,2,0
154,437,2,5
154,439,2,6
154,443,2,3
154,445,2,1
154,446,2,4
154,447,2,7
154,452,2,6
154,457,2,4
154,458,2,4
154,459,2,7
154,463,2,5
154,465,2,3
154,467,2,4
154,468,2,3
154,470,2,9
154,472,2,6
154,475,2,1
154,478,2,0
154,479,2,9
154,480,2,6
154,482,2,5
154,483,2,9
154,484,2,1
154,485,2,0
154,486,2,2
154,492,2,4
154,494,2,9
154,495,2,9
154,496,2,2
154,497,2,7
154,502,2,1
154,503,2,4
154,504,2,9
154,509,2,8
154,510,2,7
154,514,2,3
154,517,2,8
154,518,2,2
154,521,2,8
154,522,2,1
154,523,2,0
154,524,2,1
154,525,2,0
154,527,2,5
154,529,2,9
154,532,2,3
154,533,2,9
154,534,2,5
154,537,2,9
154,538,2,7
154,540,2,8
154,541,2,9
154,543,2,5
154,544,2,4
154,546,2,5
154,547,2,3
154,548,2,6
155,156,1,4
155,157,1,0
155,158,1,3
155,162,1,3
155,163,1,1
155,164,1,7
155,168,1,2
155,170,1,1
155,172,1,0
155,174,1,6
155,175,1,2
155,178,1,8
155,179,1,8
155,184,1,1
155,187,1,7
155,188,1,8
155,189,1,0
155,190,1,0
155,191,1,4
155,193,1,5
155,194,1,5
155,199,1,6
155,200,1,6
155,203,1,6
155,204,1,6
155,205,1,4
155,206,1,1
155,207,1,4
155,210,1,7
155,211,1,5
155,216,1,9
155,218,1,7
155,220,1,6
155,221,1,7
155,224,1,4
155,225,1,8
155,226,1,8
155,229,1,9
155,230,1,3
155,232,1,2
155,233,1,2
155,236,1,1
155,240,1,2
155,242,1,2
155,246,1,1
155,247,1,9
155,248,1,7
155,250,1,2
155,251,1,1
155,252,1,7
155,253,1,9
155,258,1,4
155,259,1,9
155,260,1,1
155,261,1,1
155,263,1,3
155,264,1,7
155,267,1,1
155,269,1,7
155,270,1,0
155,274,1,3
155,275,1,5
155,276,1,3
155,277,1,7
155,283,1,3
155,288,1,4
155,289,1,6
155,291,1,9
155,294,1,0
155,295,1,4
155,297,1,1
155,298,1,5
155,303,1,5
155,304,1,1
155,305,1,3
155,308,1,0
155,309,1,3
155,310,1,1
155,313,1,3
155,318,1,0
155,319,1,5
155,320,1,4
155,323,1,3
155,325,1,6
155,327,1,2
155,331,1,0
155,336,1,6
155,337,1,9
155,338,1,2
155,339,1,5
155,340,1,5
155,341,1,2
155,343,1,8
155,344,1,6
155,346,1,7
155,348,1,8
155,352,1,6
155,355,1,0
155,357,1,1
155,359,1,3
155,360,1,1
155,361,1,4
155,362,1,3
155,363,1,2
155,364,1,7
155,368,1,4
155,370,1,0
155,371,1,7
155,372,1,0
155,373,1,5
155,375,1,4
155,380,1,4
155,381,1,4
155,382,1,1
155,385,1,4
155,386,1,0
155,393,1,9
155,394,1,2
155,399,1,9
155,400,1,9
155,401,1,2
155,403,1,8
155,404,1,8
155,405,1,9
155,408,1,3
155,409,1,3
155,411,1,8
155,412,1,0
155,414,1,8
155,415,1,9
155,419,1,9
155,420,1,6
155,421,1,2
155,422,1,5
155,425,1,4
155,427,1,2
155,434,1,0
155,435,1,6
155,436,1,0
155,437,1,5
155,439,1,6
155,441,1,1
155,442,1,9
155,443,1,3
155,444,1,2
155,445,1,1
155,446,1,4
155,447,1,7
155,448,1,8
155,449,1,2
155,454,1,0
155,456,1,8
155,458,1,4
155,462,1,6
155,463,1,5
155,464,1,0
155,469,1,5
155,470,1,9
155,472,1,6
155,474,1,6
155,476,1,6
155,477,1,5
155,480,1,6
155,481,1,0
155,483,1,9
155,484,1,1
155,485,1,0
155,488,1,5
155,489,1,7
155,496,1,2
155,498,1,1
155,499,1,9
155,502,1,1
155,503,1,4
155,505,1,1
155,510,1,7
155,512,1,5
155,513,1,6
155,514,1,3
155,515,1,7
155,516,1,2
155,520,1,8
155,521,1,8
155,522,1,1
155,523,1,0
155,524,1,1
155,525,1,0
155,526,1,4
155,527,1,5
155,529,1,9
155,530,1,3
155,532,1,3
155,533,1,9
155,536,1,1
155,541,1,9
155,542,1,8
155,543,1,5
155,544,1,4
155,545,1,4
155,547,1,3
156,157,4,0
156,158,4,3
156,159,4,2
156,161,4,6
156,164,4,7
156,167,4,8
156,169,4,0
156,172,4,0
156,177,4,0
156,178,4,8
156,179,4,8
156,181,4,8
156,183,4,2
156,184,4,1
156,186,4,6
156,188,4,8
156,189,4,0
156,191,4,4
156,192,4,9
156,194,4,5
156,195,4,5
156,199,4,6
156,203,4,6
156,206,4,1
156,207,4,4
156,208,4,0
156,209,4,3
156,212,4,6
156,213,4,9
156,215,4,1
156,218,4,7
156,222,4,0
156,223,4,1
156,224,4,4
156,225,4,8
156,226,4,8
156,228,4,4
156,229,4,9
156,232,4,2
156,233,4,2
156,234,4,8
156,236,4,1
156,237,4,7
156,240,4,2
156,243,4,4
156,244,4,7
156,245,4,8
156,246,4,1
156,247,4,9
156,250,4,2
156,254,4,3
156,255,4,8
156,256,4,4
156,261,4,1
156,262,4,5
156,268,4,6
156,269,4,7
156,270,4,0
156,271,4,6
156,272,4,4
156,273,4,6
156,274,4,3
156,276,4,3
156,277,4,7
156,278,4,9
156,279,4,9
156,281,4,7
156,284,4,7
156,289,4,6
156,291,4,9
156,294,4,0
156,295,4,4
156,296,4,4
156,299,4,1
156,301,4,2
156,302,4,3
156,303,4,5
156,305,4,3
156,306,4,2
156,312,4,2
156,314,4,8
156,315,4,1
156,316,4,2
156,319,4,5
156,321,4,7
156,322,4,4
156,324,4,1
156,326,4,7
156,328,4,3
156,331,4,0
156,333,4,4
156,336,4,6
156,337,4,9
156,341,4,2
156,343,4,8
156,344,4,6
156,348,4,8
156,350,4,7
156,351,4,7
156,352,4,6
156,354,4,3
156,355,4,0
156,359,4,3
156,362,4,3
156,363,4,2
156,373,4,5
156,374,4,8
156,376,4,9
156,377,4,1
156,380,4,4
156,381,4,4
156,382,4,1
156,385,4,4
156,386,4,0
156,388,4,5
156,392,4,3
156,393,4,9
156,395,4,3
156,401,4,2
156,403,4,8
156,404,4,8
156,407,4,4
156,409,4,3
156,411,4,8
156,413,4,7
156,418,4,4
156,419,4,9
156,422,4,5
156,427,4,2
156,428,4,3
156,430,4,1
156,433,4,7
156,434,4,0
156,435,4,6
156,436,4,0
156,438,4,2
156,439,4,6
156,440,4,7
156,441,4,1
156,445,4,1
156,446,4,4
156,447,4,7
156,448,4,8
156,449,4,2
156,452,4,6
156,454,4,0
156,458,4,4
156,459,4,7
156,460,4,6
156,462,4,6
156,463,4,5
156,464,4,0
156,467,4,4
156,469,4,5
156,470,4,9
156,471,4,8
156,473,4,5
156,478,4,0
156,479,4,9
156,481,4,0
156,483,4,9
156,484,4,1
156,485,4,0
156,486,4,2
156,488,4,5
156,490,4,1
156,493,4,8
156,495,4,9
156,497,4,7
156,498,4,1
156,499,4,9
156,502,4,1
156,504,4,9
156,508,4,9
156,513,4,6
156,514,4,3
156,517,4,8
156,518,4,2
156,519,4,8
156,521,4,8
156,523,4,0
156,524,4,1
156,525,4,0
156,528,4,7
156,530,4,3
156,533,4,9
156,534,4,5
156,535,4,9
156,536,4,1
156,537,4,9
156,539,4,4
156,540,4,8
156,543,4,5
156,544,4,4
156,545,4,4
156,547,4,3
156,548,4,6
157,158,0,3
157,161,0,6
157,164,0,7
157,165,0,8
157,166,0,6
157,167,0,8
157,168,0,2
157,169,0,0
157,172,0,0
157,176,0,0
157,177,0,0
157,178,0,8
157,179,0,8
157,180,0,2
157,183,0,2
157,184,0,1
157,185,0,7
157,186,0,6
157,191,0,4
157,194,0,5
157,197,0,1
157,200,0,6
157,202,0,9
157,203,0,6
157,205,0,4
157,206,0,1
157,207,0,4
157,208,0,0
157,210,0,7
157,213,0,9
157,214,0,9
157,216,0,9
157,221,0,7
157,223,0,1
157,224,0,4
157,227,0,8
157,228,0,4
157,232,0,2
157,237,0,7
157,238,0,2
157,239,0,8
157,240,0,2
157,242,0,2
157,245,0,8
157,246,0,1
157,248,0,7
157,251,0,1
157,252,0,7
157,254,0,3
157,255,0,8
157,257,0,8
157,258,0,4
157,259,0,9
157,260,0,1
157,262,0,5
157,263,0,3
157,265,0,7
157,267,0,1
157,268,0,6
157,269,0,7
157,272,0,4
157,273,0,6
157,274,0,3
157,275,0,5
157,277,0,7
157,278,0,9
157,279,0,9
157,280,0,9
157,283,0,3
157,284,0,7
157,285,0,3
157,286,0,4
157,287,0,9
157,288,0,4
157,289,0,6
157,290,0,5
157,291,0,9
157,292,0,6
157,295,0,4
157,298,0,5
157,299,0,1
157,300,0,4
157,303,0,5
157,305,0,3
157,310,0,1
157,312,0,2
157,313,0,3
157,314,0,8
157,315,0,1
157,316,0,2
157,317,0,0
157,318,0,0
157,319,0,5
157,320,0,4
157,321,0,7
157,322,0,4
157,323,0,3
157,325,0,6
157,327,0,2
157,328,0,3
157,329,0,5
157,330,0,0
157,331,0,0
157,332,0,8
157,333,0,4
157,334,0,9
157,336,0,6
157,337,0,9
157,338,0,2
157,339,0,5
157,340,0,5
157,341,0,2
157,342,0,4
157,345,0,4
157,347,0,8
157,348,0,8
157,349,0,8
157,350,0,7
157,353,0,6
157,354,0,3
157,356,0,5
157,357,0,1
157,358,0,8
157,359,0,3
157,360,0,1
157,361,0,4
157,362,0,3
157,363,0,2
157,364,0,7
157,365,0,7
157,366,0,3
157,368,0,4
157,369,0,0
157,370,0,0
157,371,0,7
157,373,0,5
157,379,0,3
157,380,0,4
157,381,0,4
157,382,0,1
157,383,0,0
157,386,0,0
157,388,0,5
157,391,0,6
157,392,0,3
157,393,0,9
157,394,0,2
157,395,0,3
157,396,0,9
157,401,0,2
157,402,0,6
157,403,0,8
157,404,0,8
157,406,0,9
157,407,0,4
157,410,0,0
157,411,0,8
157,413,0,7
157,414,0,8
157,415,0,9
157,416,0,6
157,417,0,4
157,421,0,2
157,423,0,0
157,424,0,2
157,426,0,5
157,428,0,3
157,432,0,0
157,433,0,7
157,434,0,0
157,435,0,6
157,436,0,0
157,437,0,5
157,439,0,6
157,441,0,1
157,445,0,1
157,446,0,4
157,450,0,7
157,451,0,3
157,452,0,6
157,454,0,0
157,458,0,4
157,459,0,7
157,460,0,6
157,461,0,7
157,463,0,5
157,464,0,0
157,465,0,3
157,466,0,4
157,467,0,4
157,468,0,3
157,469,0,5
157,470,0,9
157,472,0,6
157,473,0,5
157,474,0,6
157,475,0,1
157,476,0,6
157,479,0,9
157,481,0,0
157,483,0,9
157,485,0,0
157,487,0,0
157,488,0,5
157,495,0,9
157,497,0,7
157,504,0,9
157,506,0,7
157,507,0,0
157,508,0,9
157,509,0,8
157,511,0,5
157,512,0,5
157,513,0,6
157,517,0,8
157,520,0,8
157,521,0,8
157,524,0,1
157,525,0,0
157,526,0,4
157,527,0,5
157,530,0,3
157,539,0,4
157,540,0,8
157,541,0,9
157,545,0,4
157,548,0,6
157,549,0,4
158,159,3,2
158,161,3,6
158,164,3,7
158,167,3,8
158,168,3,2
158,171,3,8
158,174,3,6
158,176,3,0
158,178,3,8
158,181,3,8
158,186,3,6
158,190,3,0
158,191,3,4
158,192,3,9
158,193,3,5
158,194,3,5
158,195,3,5
158,196,3,3
158,198,3,4
158,199,3,6
158,200,3,6
158,201,3,0
158,202,3,9
158,203,3,6
158,204,3,6
158,205,3,4
158,208,3,0
158,212,3,6
158,213,3,9
158,214,3,9
158,215,3,1
158,216,3,9
158,217,3,9
158,218,3,7
158,220,3,6
158,223,3,1
158,224,3,4
158,228,3,4
158,230,3,3
158,233,3,2
158,238,3,2
158,239,3,8
158,240,3,2
158,242,3,2
158,251,3,1
158,255,3,8
158,256,3,4
158,257,3,8
158,260,3,1
158,261,3,1
158,262,3,5
158,263,3,3
158,267,3,1
158,269,3,7
158,270,3,0
158,271,3,6
158,274,3,3
158,276,3,3
158,278,3,9
158,280,3,9
158,282,3,8
158,284,3,7
158,288,3,4
158,290,3,5
158,291,3,9
158,297,3,1
158,299,3,1
158,302,3,3
158,303,3,5
158,304,3,1
158,306,3,2
158,308,3,0
158,310,3,1
158,312,3,2
158,313,3,3
158,314,3,8
158,316,3,2
158,317,3,0
158,318,3,0
158,320,3,4
158,325,3,6
158,326,3,7
158,327,3,2
158,328,3,3
158,329,3,5
158,330,3,0
158,332,3,8
158,333,3,4
158,336,3,6
158,338,3,2
158,339,3,5
158,340,3,5
158,342,3,4
158,343,3,8
158,344,3,6
158,348,3,8
158,351,3,7
158,354,3,3
158,355,3,0
158,356,3,5
158,359,3,3
158,360,3,1
158,362,3,3
158,365,3,7
158,366,3,3
158,367,3,5
158,369,3,0
158,370,3,0
158,371,3,7
158,373,3,5
158,376,3,9
158,383,3,0
158,384,3,4
158,385,3,4
158,386,3,0
158,387,3,6
158,388,3,5
158,389,3,1
158,391,3,6
158,394,3,2
158,398,3,5
158,401,3,2
158,403,3,8
158,405,3,9
158,408,3,3
158,409,3,3
158,412,3,0
158,413,3,7
158,415,3,9
158,418,3,4
158,423,3,0
158,424,3,2
158,426,3,5
158,430,3,1
158,433,3,7
158,434,3,0
158,435,3,6
158,437,3,5
158,438,3,2
158,439,3,6
158,441,3,1
158,442,3,9
158,444,3,2
158,445,3,1
158,446,3,4
158,447,3,7
158,448,3,8
158,449,3,2
158,450,3,7
158,452,3,6
158,453,3,2
158,455,3,1
158,460,3,6
158,461,3,7
158,462,3,6
158,463,3,5
158,465,3,3
158,467,3,4
158,470,3,9
158,473,3,5
158,475,3,1
158,476,3,6
158,479,3,9
158,480,3,6
158,482,3,5
158,483,3,9
158,484,3,1
158,485,3,0
158,486,3,2
158,488,3,5
158,492,3,4
158,494,3,9
158,496,3,2
158,499,3,9
158,500,3,1
158,501,3,9
158,502,3,1
158,503,3,4
158,504,3,9
158,505,3,1
158,507,3,0
158,508,3,9
158,511,3,5
158,517,3,8
158,518,3,2
158,519,3,8
158,524,3,1
158,525,3,0
158,529,3,9
158,531,3,3
158,532,3,3
158,534,3,5
158,537,3,9
158,542,3,8
158,544,3,4
158,546,3,5
158,547,3,3
158,548,3,6
159,160,2,4
159,161,2,6
159,165,2,8
159,166,2,6
159,169,2,0
159,171,2,8
159,172,2,0
159,174,2,6
159,175,2,2
159,178,2,8
159,179,2,8
159,181,2,8
159,184,2,1
159,186,2,6
159,187,2,7
159,189,2,0
159,190,2,0
159,191,2,4
159,194,2,5
159,195,2,5
159,197,2,1
159,198,2,4
159,199,2,6
159,200,2,6
159,201,2,0
159,202,2,9
159,203,2,6
159,204,2,6
159,206,2,1
159,207,2,4
159,209,2,3
159,212,2,6
159,215,2,1
159,216,2,9
159,217,2,9
159,219,2,4
159,220,2,6
159,221,2,7
159,224,2,4
159,226,2,8
159,227,2,8
159,231,2,3
159,233,2,2
159,236,2,1
159,237,2,7
159,238,2,2
159,241,2,1
159,243,2,4
159,245,2,8
159,246,2,1
159,248,2,7
159,249,2,8
159,250,2,2
159,252,2,7
159,255,2,8
159,257,2,8
159,258,2,4
159,259,2,9
159,261,2,1
159,262,2,5
159,264,2,7
159,265,2,7
159,267,2,1
159,269,2,7
159,270,2,0
159,274,2,3
159,275,2,5
159,276,2,3
159,277,2,7
159,280,2,9
159,281,2,7
159,282,2,8
159,283,2,3
159,285,2,3
159,286,2,4
159,288,2,4
159,289,2,6
159,295,2,4
159,296,2,4
159,297,2,1
159,298,2,5
159,299,2,1
159,300,2,4
159,302,2,3
159,307,2,3
159,308,2,0
159,309,2,3
159,310,2,1
159,311,2,8
159,314,2,8
159,315,2,1
159,316,2,2
159,320,2,4
159,322,2,4
159,325,2,6
159,326,2,7
159,329,2,5
159,330,2,0
159,331,2,0
159,333,2,4
159,336,2,6
159,338,2,2
159,340,2,5
159,341,2,2
159,342,2,4
159,344,2,6
159,350,2,7
159,351,2,7
159,352,2,6
159,354,2,3
159,355,2,0
159,357,2,1
159,360,2,1
159,363,2,2
159,364,2,7
159,368,2,4
159,372,2,0
159,375,2,4
159,379,2,3
159,380,2,4
159,381,2,4
159,382,2,1
159,385,2,4
159,388,2,5
159,392,2,3
159,393,2,9
159,397,2,8
159,398,2,5
159,401,2,2
159,402,2,6
159,404,2,8
159,405,2,9
159,406,2,9
159,408,2,3
159,410,2,0
159,411,2,8
159,412,2,0
159,414,2,8
159,415,2,9
159,416,2,6
159,417,2,4
159,418,2,4
159,419,2,9
159,420,2,6
159,421,2,2
159,422,2,5
159,423,2,0
159,424,2,2
159,430,2,1
159,433,2,7
159,434,2,0
159,436,2,0
159,438,2,2
159,439,2,6
159,441,2,1
159,442,2,9
159,443,2,3
159,444,2,2
159,448,2,8
159,449,2,2
159,450,2,7
159,452,2,6
159,454,2,0
159,455,2,1
159,457,2,4
159,459,2,7
159,461,2,7
159,462,2,6
159,463,2,5
159,464,2,0
159,465,2,3
159,467,2,4
159,468,2,3
159,469,2,5
159,471,2,8
159,472,2,6
159,474,2,6
159,475,2,1
159,476,2,6
159,477,2,5
159,478,2,0
159,483,2,9
159,484,2,1
159,485,2,0
159,487,2,0
159,491,2,4
159,493,2,8
159,495,2,9
159,496,2,2
159,498,2,1
159,500,2,1
159,501,2,9
159,502,2,1
159,505,2,1
159,506,2,7
159,507,2,0
159,514,2,3
159,515,2,7
159,516,2,2
159,517,2,8
159,518,2,2
159,520,2,8
159,521,2,8
159,524,2,1
159,525,2,0
159,526,2,4
159,527,2,5
159,529,2,9
159,530,2,3
159,532,2,3
159,536,2,1
159,537,2,9
159,538,2,7
159,539,2,4
159,541,2,9
159,542,2,8
159,544,2,4
159,545,2,4
159,546,2,5
159,548,2,6
160,161,4,6
160,162,4,3
160,164,4,7
160,165,4,8
160,166,4,6
160,167,4,8
160,169,4,0
160,170,4,1
160,171,4,8
160,172,4,0
160,177,4,0
160,178,4,8
160,182,4,1
160,183,4,2
160,184,4,1
160,185,4,7
160,186,4,6
160,189,4,0
160,190,4,0
160,191,4,4
160,194,4,5
160,197,4,1
160,198,4,4
160,201,4,0
160,202,4,9
160,205,4,4
160,206,4,1
160,209,4,3
160,212,4,6
160,213,4,9
160,215,4,1
160,218,4,7
160,219,4,4
160,220,4,6
160,222,4,0
160,224,4,4
160,225,4,8
160,226,4,8
160,227,4,8
160,228,4,4
160,230,4,3
160,231,4,3
160,232,4,2
160,234,4,8
160,236,4,1
160,238,4,2
160,239,4,8
160,240,4,2
160,244,4,7
160,245,4,8
160,247,4,9
160,248,4,7
160,249,4,8
160,250,4,2
160,253,4,9
160,254,4,3
160,255,4,8
160,259,4,9
160,261,4,1
160,262,4,5
160,263,4,3
160,268,4,6
160,270,4,0
160,272,4,4
160,273,4,6
160,276,4,3
160,277,4,7
160,283,4,3
160,284,4,7
160,285,4,3
160,288,4,4
160,293,4,3
160,294,4,0
160,296,4,4
160,297,4,1
160,299,4,1
160,302,4,3
160,304,4,1
160,305,4,3
160,306,4,2
160,308,4,0
160,310,4,1
160,311,4,8
160,313,4,3
160,314,4,8
160,315,4,1
160,316,4,2
160,319,4,5
160,324,4,1
160,326,4,7
160,329,4,5
160,332,4,8
160,334,4,9
160,336,4,6
160,338,4,2
160,339,4,5
160,340,4,5
160,342,4,4
160,343,4,8
160,344,4,6
160,345,4,4
160,346,4,7
160,347,4,8
160,350,4,7
160,351,4,7
160,352,4,6
160,353,4,6
160,354,4,3
160,355,4,0
160,357,4,1
160,360,4,1
160,363,4,2
160,364,4,7
160,368,4,4
160,371,4,7
160,373,4,5
160,374,4,8
160,375,4,4
160,376,4,9
160,378,4,5
160,379,4,3
160,381,4,4
160,383,4,0
160,384,4,4
160,385,4,4
160,386,4,0
160,387,4,6
160,388,4,5
160,389,4,1
160,390,4,0
160,391,4,6
160,397,4,8
160,398,4,5
160,400,4,9
160,402,4,6
160,403,4,8
160,407,4,4
160,408,4,3
160,410,4,0
160,414,4,8
160,415,4,9
160,416,4,6
160,418,4,4
160,419,4,9
160,420,4,6
160,421,4,2
160,422,4,5
160,424,4,2
160,425,4,4
160,426,4,5
160,428,4,3
160,432,4,0
160,436,4,0
160,437,4,5
160,438,4,2
160,442,4,9
160,443,4,3
160,445,4,1
160,446,4,4
160,448,4,8
160,449,4,2
160,450,4,7
160,452,4,6
160,453,4,2
160,454,4,0
160,460,4,6
160,462,4,6
160,464,4,0
160,465,4,3
160,466,4,4
160,467,4,4
160,468,4,3
160,469,4,5
160,473,4,5
160,474,4,6
160,477,4,5
160,478,4,0
160,479,4,9
160,480,4,6
